Year,State,Male_Electors,Female_Electors,Total_Electors,Male_Voters,Female_Voters,Total_Voters
2024,ASSAM,789517,790966,1580500,594959,610495,1205456
2024,ASSAM,812311,849652,1661998,623386,650333,1273727
2024,ASSAM,854583,878356,1732944,677316,702369,1379687
2024,BIHAR,968965,860015,1829052,532471,567647,1100125
2024,BIHAR,939087,820083,1759234,535461,546703,1082170
2024,BIHAR,942619,850800,1793440,517273,551813,1069091
2024,BIHAR,969489,864885,1834437,501272,551231,1052505
2024,BIHAR,1029895,920058,1950028,518587,575804,1094396
2024,BIHAR,1016061,920607,1936759,473327,553007,1026338
2024,BIHAR,1047537,957652,2005278,503619,587770,1091394
2024,BIHAR,998369,930477,1928887,568472,656552,1225026
2024,BIHAR,1050929,968734,2019757,598132,652069,1250207
2024,BIHAR,945306,884825,1830197,556663,593406,1150070
2024,BIHAR,955971,878511,1834512,561942,606768,1168710
2024,BIHAR,977600,917363,1895036,590192,604414,1194607
2024,BIHAR,1076602,996956,2073608,575199,632297,1207499
2024,BIHAR,937999,844820,1782853,491044,531090,1022134
2024,BIHAR,987259,881759,1869072,550167,559926,1110095
2024,BIHAR,989468,882340,1871877,564561,605297,1169861
2024,BIHAR,1031493,995481,2027054,477669,581719,1059393
2024,BIHAR,992994,908907,1901956,465107,530396,995506
2024,BIHAR,1015534,926911,1942449,470759,540703,1011462
2024,BIHAR,946197,854584,1800790,504215,514278,1018494
2024,BIHAR,1037490,935354,1972915,574484,574904,1149394
2024,BIHAR,922736,825621,1748377,503464,536716,1040183
2024,BIHAR,956619,863369,1820016,526434,566849,1093288
2024,BIHAR,1159084,1041292,2200435,627666,661367,1289042
2024,BIHAR,966449,877270,1843767,502543,556066,1058612
2024,BIHAR,1031249,956849,1988207,545424,516186,1061614
2024,BIHAR,982365,877574,1859967,499906,511710,1011616
2024,BIHAR,1091862,959915,2051829,597974,536569,1134550
2024,BIHAR,1202273,1091652,2293994,566513,572822,1139336
2024,BIHAR,1211129,1084287,2295527,592775,480981,1073762
2024,BIHAR,1095711,984846,2080613,664265,563524,1227793
2024,BIHAR,1168844,1014748,2183625,580976,507760,1088738
2024,BIHAR,1016998,917337,1934352,562516,503778,1066300
2024,BIHAR,1000776,914111,1914914,578643,513511,1092158
2024,BIHAR,986518,901417,1888005,546361,482271,1028641
2024,BIHAR,881253,797431,1678716,480456,440509,920965
2024,BIHAR,982046,893729,1875809,500839,441460,942301
2024,BIHAR,948485,872825,1821330,508825,449559,958387
2024,BIHAR,1047731,962405,2010286,455951,409925,865880
2024,BIHAR,1000537,910031,1910619,499732,477605,977338
2024,GOA,281617,299090,580710,221076,229976,451054
2024,GOA,290292,308633,598934,210012,235905,445924
2024,GUJARAT,1001224,942382,1943633,599289,491951,1091248
2024,GUJARAT,1014732,948563,1963312,741360,624492,1365860
2024,GUJARAT,1039422,982318,2021772,644978,537963,1182951
2024,GUJARAT,912842,859148,1772048,578728,481200,1059937
2024,GUJARAT,1009351,971379,1980797,673366,582881,1256286
2024,GUJARAT,1121493,1061832,2183402,705958,598866,1304840
2024,GUJARAT,1068564,971582,2040263,628137,487159,1115313
2024,GUJARAT,890852,836720,1727645,526675,430866,957571
2024,GUJARAT,1058159,976810,2035001,632127,488046,1120179
2024,GUJARAT,1094070,1018620,2112726,705589,555183,1260778
2024,GUJARAT,913428,856141,1769594,521886,394660,916556
2024,GUJARAT,932789,886134,1818959,587414,460995,1048422
2024,GUJARAT,919785,876722,1796532,575101,482344,1057454
2024,GUJARAT,896212,837129,1733367,484240,387123,871373
2024,GUJARAT,995380,922974,1918394,570888,462735,1033636
2024,GUJARAT,908442,872136,1780709,623620,534087,1157763
2024,GUJARAT,1025815,982364,2008281,649782,516800,1166619
2024,GUJARAT,967574,930633,1898234,592313,523884,1116210
2024,GUJARAT,928025,948203,1876247,571610,540636,1112249
2024,GUJARAT,995588,954305,1950123,638919,561804,1200785
2024,GUJARAT,932362,890054,1822437,668609,591240,1259854
2024,GUJARAT,877707,845880,1723670,628064,563923,1192000
2024,GUJARAT,1041490,1007279,2048788,696902,630769,1327676
2024,GUJARAT,1197438,1026249,2223804,719925,606579,1326543
2024,GUJARAT,945740,914448,1860207,699982,652437,1352431
2024,HARYANA,1062599,940835,2003510,723639,620885,1344530
2024,HARYANA,946102,853696,1799822,636544,565857,1202413
2024,HARYANA,1026726,914550,1941319,729134,622794,1351949
2024,HARYANA,963668,835860,1799539,636650,532137,1168790
2024,HARYANA,1112816,996848,2109702,721760,619418,1341197
2024,HARYANA,953328,823636,1777008,610142,510357,1120507
2024,HARYANA,1022698,890909,1913628,668801,572398,1241201
2024,HARYANA,973429,848322,1821764,627648,544905,1172554
2024,HARYANA,1372532,1212372,2584982,858510,737734,1596251
2024,HARYANA,1324705,1111813,2436637,814471,655862,1470339
2024,HIMACHAL PRADESH,776880,747147,1524032,488637,531432,1020072
2024,HIMACHAL PRADESH,698666,678504,1377173,494734,503173,997910
2024,HIMACHAL PRADESH,738522,717562,1456099,485390,537567,1022970
2024,HIMACHAL PRADESH,699007,655646,1354665,501197,458261,959466
2024,KARNATAKA,893799,876644,1770523,705060,680635,1385725
2024,KARNATAKA,965239,966412,1931746,697491,677774,1375285
2024,KARNATAKA,899239,910750,1810090,663603,648669,1312299
2024,KARNATAKA,989826,957940,1947976,664416,625538,1289986
2024,KARNATAKA,1050520,1047976,2098778,662863,643273,1306167
2024,KARNATAKA,994976,1015166,2010441,657867,641917,1299806
2024,KARNATAKA,972779,921482,1894364,633259,606134,1239406
2024,KARNATAKA,920095,946786,1867016,669611,655289,1324940
2024,KARNATAKA,929274,954929,1884472,697720,688749,1386559
2024,KARNATAKA,903696,890615,1794394,713579,677543,1391146
2024,KARNATAKA,919895,914020,1834015,699294,663201,1362521
2024,KARNATAKA,828037,817668,1645721,633616,622391,1256012
2024,KARNATAKA,852543,857129,1709809,668085,647830,1315951
2024,KARNATAKA,863490,890090,1753615,680925,692402,1373340
2024,KARNATAKA,768755,816929,1585721,594594,628338,1222939
2024,KARNATAKA,865884,872891,1738818,673184,674822,1348013
2024,KARNATAKA,887122,930928,1818127,681824,727852,1409695
2024,KARNATAKA,926027,931254,1857385,688507,672505,1361051
2024,KARNATAKA,819560,842200,1661834,649934,646777,1296730
2024,KARNATAKA,876988,902993,1780149,720528,732515,1453087
2024,KARNATAKA,1028309,1065817,2094310,732605,744902,1477546
2024,KARNATAKA,879046,899514,1778667,682989,682909,1365929
2024,KARNATAKA,1425029,1377602,2802956,963041,950920,1914024
2024,KARNATAKA,1649669,1565018,3215291,882603,867907,1750622
2024,KARNATAKA,1255088,1178699,2434254,668826,646676,1315587
2024,KARNATAKA,1207404,1134091,2341895,630756,614381,1245188
2024,KARNATAKA,984165,997336,1981767,766691,759112,1525885
2024,KARNATAKA,855080,872907,1728198,680925,670708,1351701
2024,KERALA,704664,750852,1455530,513001,590978,1103984
2024,KERALA,650710,712364,1363080,484982,563723,1048708
2024,KERALA,684423,740347,1424792,505935,607286,1113225
2024,KERALA,723037,741420,1464472,520776,554927,1075706
2024,KERALA,693866,738616,1432508,515757,563763,1079532
2024,KERALA,746743,733959,1480714,519343,560273,1079620
2024,KERALA,729681,741552,1471260,467658,552181,1019854
2024,KERALA,684909,715992,1400914,495415,532674,1028098
2024,KERALA,650999,689172,1340183,476026,505526,981557
2024,KERALA,708974,774789,1483783,508811,572300,1081117
2024,KERALA,634996,676240,1311257,460353,482431,942792
2024,KERALA,641291,683451,1324757,450518,453580,904102
2024,KERALA,616010,635153,1251172,425551,406326,831883
2024,KERALA,608713,647410,1256138,418309,404970,823285
2024,KERALA,680390,726290,1406689,509003,541880,1050885
2024,KERALA,637319,701831,1339159,417515,461468,878986
2024,KERALA,687355,746592,1433956,442739,462981,905726
2024,KERALA,635694,695160,1330873,424148,479933,904088
2024,KERALA,657673,743406,1401114,449195,521289,970497
2024,KERALA,693061,741537,1434657,467090,483755,950874
2024,MADHYA PRADESH,1080716,935189,2015928,661137,522440,1183586
2024,MADHYA PRADESH,1036316,877037,1913389,593822,450445,1044278
2024,MADHYA PRADESH,1142669,1017473,2160206,734839,603898,1338758
2024,MADHYA PRADESH,984985,905662,1890695,747295,621196,1368520
2024,MADHYA PRADESH,915935,830664,1746640,644613,503300,1147932
2024,MADHYA PRADESH,959251,868694,1827976,606798,489594,1096402
2024,MADHYA PRADESH,1009414,916569,1926000,615030,472445,1087481
2024,MADHYA PRADESH,1048686,949816,1998536,625382,512714,1138109
2024,MADHYA PRADESH,895906,812911,1708823,564452,491966,1056421
2024,MADHYA PRADESH,974090,885335,1859439,490325,425059,915393
2024,MADHYA PRADESH,1053186,976895,2030095,597694,548622,1146318
2024,MADHYA PRADESH,902162,875975,1778158,589515,559980,1149506
2024,MADHYA PRADESH,964785,933300,1898180,609662,546747,1156434
2024,MADHYA PRADESH,1051639,1051579,2103244,774005,757931,1531950
2024,MADHYA PRADESH,932197,943547,1875760,683450,693729,1377188
2024,MADHYA PRADESH,826815,807891,1634721,669882,633439,1303333
2024,MADHYA PRADESH,961014,897091,1858158,687707,559621,1247358
2024,MADHYA PRADESH,1008723,937864,1946631,785168,663841,1449038
2024,MADHYA PRADESH,1200649,1138585,2339411,797656,697299,1495009
2024,MADHYA PRADESH,964296,912354,1876672,770693,655205,1425911
2024,MADHYA PRADESH,997094,946442,1943559,793292,671487,1464796
2024,MADHYA PRADESH,908828,891441,1800347,706001,620028,1326071
2024,MADHYA PRADESH,960533,940247,1900808,749550,679195,1428765
2024,MADHYA PRADESH,1040520,1054552,2095109,780119,748043,1528176
2024,MADHYA PRADESH,980272,974800,1955117,740757,681251,1422029
2024,MADHYA PRADESH,1276189,1251692,2527978,834453,723791,1558311
2024,MADHYA PRADESH,1024261,1022119,2046409,799760,756175,1555958
2024,MADHYA PRADESH,1071562,1041261,2112874,790140,720684,1510842
2024,MADHYA PRADESH,968795,929158,1897989,723480,670184,1393686
2024,MAHARASHTRA,993949,977348,1971324,723097,669528,1392635
2024,MAHARASHTRA,1055090,970138,2025275,658137,559371,1217523
2024,MAHARASHTRA,1043600,956717,2000402,628129,537830,1165977
2024,MAHARASHTRA,943768,880005,1823827,621983,548950,1170944
2024,MAHARASHTRA,937458,849613,1787095,603559,502316,1105885
2024,MAHARASHTRA,981257,913355,1894657,634116,534239,1168366
2024,MAHARASHTRA,946804,891878,1838767,632004,537183,1169205
2024,MAHARASHTRA,859907,824371,1684292,586906,504530,1091445
2024,MAHARASHTRA,1046680,1004220,2050952,666530,583669,1250205
2024,MAHARASHTRA,1114033,1110026,2224282,628957,578784,1207769
2024,MAHARASHTRA,912639,917746,1830399,626266,598657,1224929
2024,MAHARASHTRA,816173,802507,1618690,595305,567146,1162456
2024,MAHARASHTRA,947517,892195,1839760,658335,583243,1241589
2024,MAHARASHTRA,1003893,938504,1942461,655708,564519,1220250
2024,MAHARASHTRA,947996,871061,1819082,628307,526652,1154968
2024,MAHARASHTRA,956736,896654,1853532,606482,522141,1128643
2024,MAHARASHTRA,1105301,1019163,2124497,717683,604312,1321999
2024,MAHARASHTRA,1036430,933471,1969953,735880,625335,1361226
2024,MAHARASHTRA,1079279,981813,2061220,709131,589055,1298227
2024,MAHARASHTRA,964770,893137,1857924,679146,557525,1236675
2024,MAHARASHTRA,1061970,971125,2033175,672512,560705,1233252
2024,MAHARASHTRA,1125531,1023094,2148850,732484,640627,1373159
2024,MAHARASHTRA,1130055,957210,2087604,687707,562625,1250386
2024,MAHARASHTRA,1117966,964048,2082800,583171,460292,1043633
2024,MAHARASHTRA,1348824,1159041,2508072,717497,588648,1306181
2024,MAHARASHTRA,969143,842559,1812115,560391,472815,1033267
2024,MAHARASHTRA,938548,796687,1735295,521297,430256,951582
2024,MAHARASHTRA,878243,758813,1637292,506436,416260,922791
2024,MAHARASHTRA,941445,802787,1744297,494895,412311,907229
2024,MAHARASHTRA,787907,686531,1474660,426664,363596,790336
2024,MAHARASHTRA,832822,703578,1536443,417209,351996,769223
2024,MAHARASHTRA,821910,847808,1669722,500414,509285,1009699
2024,MAHARASHTRA,1349892,1235711,2585776,777742,640650,1418438
2024,MAHARASHTRA,1058642,1003206,2062172,584504,519078,1103671
2024,MAHARASHTRA,1244085,1130683,2374884,774501,637313,1411833
2024,MAHARASHTRA,1338746,1202801,2541750,773974,601591,1375598
2024,MAHARASHTRA,1039793,949022,1988934,721432,598835,1320318
2024,MAHARASHTRA,867215,812774,1680067,580254,477040,1057328
2024,MAHARASHTRA,1138690,1008344,2147063,831355,688370,1519733
2024,MAHARASHTRA,1055756,940647,1996484,690630,582449,1273099
2024,MAHARASHTRA,1038670,941678,1980409,664655,572710,1237390
2024,MAHARASHTRA,1043209,988513,2031921,645059,556558,1201673
2024,MAHARASHTRA,1040361,955867,1996298,690063,577453,1267546
2024,MAHARASHTRA,958871,915181,1874176,622062,541269,1163363
2024,MAHARASHTRA,968321,930928,1899325,623143,570322,1193487
2024,MAHARASHTRA,715936,736716,1452664,459088,448513,907602
2024,MAHARASHTRA,990857,951777,1942725,724736,661457,1386232
2024,MAHARASHTRA,929861,888440,1818396,678650,611511,1290191
2024,MANIPUR,483280,517622,1001115,374862,419752,794721
2024,MANIPUR,518482,531725,1050242,387336,406318,793664
2024,MEGHALAYA,686179,716711,1402892,485693,547756,1033451
2024,MEGHALAYA,417134,410424,827559,332471,339780,672252
2024,MIZORAM,419677,441650,861327,241346,245842,487188
2024,NAGALAND,664460,660923,1325383,377934,382604,760538
2024,ODISHA,822825,810946,1633893,663442,638598,1302069
2024,ODISHA,780601,798327,1579096,569214,581876,1151129
2024,ODISHA,753505,747896,1501538,596342,596926,1193302
2024,ODISHA,791403,798443,1589941,617308,635438,1252761
2024,ODISHA,767080,779143,1546274,568416,600915,1169335
2024,ODISHA,817822,792067,1610043,611996,623511,1235549
2024,ODISHA,912525,861215,1773928,624297,671903,1296238
2024,ODISHA,797675,750851,1548594,584753,567085,1151847
2024,ODISHA,792631,740900,1533702,611216,582084,1193331
2024,ODISHA,919930,883309,1803544,700985,696273,1397323
2024,ODISHA,852184,849744,1702038,653769,671244,1325037
2024,ODISHA,742873,771621,1514610,610090,633386,1243516
2024,ODISHA,672860,667607,1340580,493057,500210,993303
2024,ODISHA,813196,761574,1574979,581320,537805,1119160
2024,ODISHA,929863,865772,1795725,638849,638413,1277272
2024,ODISHA,879289,824064,1703489,657574,626403,1284002
2024,ODISHA,823575,766014,1589698,608964,585858,1194849
2024,ODISHA,870888,803561,1675019,563065,514851,1078043
2024,ODISHA,847842,775419,1623404,485508,530520,1016047
2024,ODISHA,801105,793974,1595228,513058,527858,1040954
2024,ODISHA,707468,773914,1481642,554704,593747,1148559
2024,PUNJAB,870817,756758,1627611,549247,520993,1070254
2024,PUNJAB,851513,765966,1617542,487193,416114,903326
2024,PUNJAB,888196,791772,1680035,540198,503054,1043266
2024,PUNJAB,861405,794419,1655868,507486,480088,987597
2024,PUNJAB,846758,771384,1618186,467845,474952,942810
2024,PUNJAB,912163,828379,1740606,550538,523137,1073708
2024,PUNJAB,939148,821474,1760756,580723,476457,1057216
2024,PUNJAB,827814,729355,1557201,527901,443109,971031
2024,PUNJAB,847823,751957,1599861,545265,464420,1009711
2024,PUNJAB,885391,789540,1674979,604893,514331,1119241
2024,PUNJAB,877751,781378,1659163,615530,529712,1145261
2024,PUNJAB,831022,732740,1563808,548273,457759,1006051
2024,PUNJAB,949230,862270,1811580,616744,532293,1149065
2024,RAJASTHAN,1098275,1005628,2103968,743894,655765,1399702
2024,RAJASTHAN,1080305,970411,2050748,617152,491253,1108423
2024,RAJASTHAN,1164762,1057435,2222213,734239,673539,1407789
2024,RAJASTHAN,1108445,989274,2097732,560934,533967,1094908
2024,RAJASTHAN,1172253,1060067,2232334,650064,624239,1274311
2024,RAJASTHAN,1154768,1039779,2194555,662155,576600,1238762
2024,RAJASTHAN,1192089,1096624,2288793,782994,666587,1449617
2024,RAJASTHAN,1099008,976062,2075093,661191,576274,1237473
2024,RAJASTHAN,1136386,988564,2124971,610675,506165,1116850
2024,RAJASTHAN,1068519,911647,1980182,545202,434406,979615
2024,RAJASTHAN,1007209,896307,1903520,573806,484775,1058583
2024,RAJASTHAN,1124371,1026231,2150616,658943,556401,1215351
2024,RAJASTHAN,1018562,980810,1999399,620954,569606,1190576
2024,RAJASTHAN,1117896,1037594,2155502,637028,591461,1228496
2024,RAJASTHAN,1222106,1126130,2348274,695443,644557,1340018
2024,RAJASTHAN,1120959,1017235,2138241,736619,633721,1370371
2024,RAJASTHAN,1179235,1029386,2208630,900810,774502,1675314
2024,RAJASTHAN,1205880,1091798,2297692,753227,691665,1444896
2024,RAJASTHAN,1133450,1097771,2231240,740759,746590,1487355
2024,RAJASTHAN,1111037,1089548,2200607,800393,825345,1625747
2024,RAJASTHAN,1092935,1077776,2170738,768329,720557,1488902
2024,RAJASTHAN,1059097,1005356,2064478,608423,594871,1203306
2024,RAJASTHAN,1090873,1057766,2148657,662662,633572,1296244
2024,RAJASTHAN,1073583,1015232,2088853,788227,699652,1487901
2024,RAJASTHAN,1042530,988418,2030974,760326,655210,1415552
2024,SIKKIM,234871,231769,466643,185305,184569,369876
2024,TAMIL NADU,1024762,1061539,2086686,723717,706852,1430660
2024,TAMIL NADU,730606,765310,1496459,451315,447866,899330
2024,TAMIL NADU,1001058,1021859,2023381,552034,543797,1095926
2024,TAMIL NADU,667618,682261,1350334,370304,357463,727902
2024,TAMIL NADU,1180639,1201510,2382578,730098,705229,1435381
2024,TAMIL NADU,853765,895124,1749192,631953,621091,1253129
2024,TAMIL NADU,765517,802458,1568140,573425,587094,1160573
2024,TAMIL NADU,746170,787964,1534347,549027,575323,1124452
2024,TAMIL NADU,818670,808876,1627851,587007,573801,1160887
2024,TAMIL NADU,772770,753850,1526799,624181,614525,1238797
2024,TAMIL NADU,758342,778530,1536993,558720,578505,1137264
2024,TAMIL NADU,737854,761701,1499659,558640,573638,1132317
2024,TAMIL NADU,745174,758565,1503959,569327,581027,1150453
2024,TAMIL NADU,773933,794936,1569097,598485,644014,1242562
2024,TAMIL NADU,828715,830332,1659269,655636,640883,1296624
2024,TAMIL NADU,708697,744097,1452952,553729,582310,1136116
2024,TAMIL NADU,745100,793676,1538960,531958,554361,1086406
2024,TAMIL NADU,791217,817248,1608720,567653,568695,1136443
2024,TAMIL NADU,688031,740765,1428889,497270,516309,1013616
2024,TAMIL NADU,1041683,1064436,2106500,679438,687208,1366775
2024,TAMIL NADU,773655,823766,1597717,549379,573264,1122732
2024,TAMIL NADU,781608,826798,1608624,558409,584725,1143174
2024,TAMIL NADU,694423,735986,1430499,541202,584101,1125359
2024,TAMIL NADU,757729,796652,1554620,512147,535916,1048165
2024,TAMIL NADU,702222,744830,1447197,532391,587407,1119859
2024,TAMIL NADU,693758,719197,1413170,497145,528359,1025597
2024,TAMIL NADU,754747,766137,1520970,556899,603778,1160704
2024,TAMIL NADU,760422,785581,1546075,525584,557809,1083416
2024,TAMIL NADU,658425,687201,1345708,464071,503953,968049
2024,TAMIL NADU,727958,773970,1502056,482072,542732,1024840
2024,TAMIL NADU,804038,831554,1635655,482572,567650,1050232
2024,TAMIL NADU,778091,804961,1583250,485976,495593,981623
2024,TAMIL NADU,804473,825636,1630328,551577,581933,1133569
2024,TAMIL NADU,737123,768599,1505927,513597,541051,1054704
2024,TAMIL NADU,804347,815335,1619761,510843,592247,1103110
2024,TAMIL NADU,716085,744881,1461182,472056,503325,975468
2024,TAMIL NADU,750311,778604,1529130,494430,537307,1031804
2024,TAMIL NADU,809831,846283,1656265,513537,547062,1060656
2024,TAMIL NADU,785377,780528,1566048,488891,530990,1019923
2024,TRIPURA,739939,729458,1469453,600459,591993,1192487
2024,TRIPURA,707112,694318,1401443,567386,555034,1122424
2024,UTTAR PRADESH,982473,875260,1857816,665104,562059,1227175
2024,UTTAR PRADESH,926748,800735,1727579,589120,486403,1075537
2024,UTTAR PRADESH,974828,848746,1823717,592311,482677,1075007
2024,UTTAR PRADESH,928215,814914,1743213,553261,467609,1020877
2024,UTTAR PRADESH,874628,772622,1647310,523848,475017,998870
2024,UTTAR PRADESH,1096271,966288,2062642,696707,584100,1280819
2024,UTTAR PRADESH,917367,815716,1733243,531940,435335,967292
2024,UTTAR PRADESH,1013828,885344,1899292,648507,545609,1194135
2024,UTTAR PRADESH,912369,808253,1720677,592267,516365,1108635
2024,UTTAR PRADESH,1080150,925379,2005669,657046,522048,1179112
2024,UTTAR PRADESH,909204,755930,1665208,527151,402018,929177
2024,UTTAR PRADESH,1626489,1322054,2948720,826524,642068,1468608
2024,UTTAR PRADESH,1456806,1224557,2681482,799309,635416,1434736
2024,UTTAR PRADESH,983523,884409,1867981,554954,494360,1049325
2024,UTTAR PRADESH,1067878,934878,2002868,621163,515752,1136946
2024,UTTAR PRADESH,1046446,899644,1946138,585840,493645,1079495
2024,UTTAR PRADESH,1041684,897381,1939130,539960,413557,953522
2024,UTTAR PRADESH,1121996,953720,2075821,631070,488586,1119666
2024,UTTAR PRADESH,980568,826695,1807314,574200,454705,1028909
2024,UTTAR PRADESH,1016945,879014,1896052,609973,496403,1106388
2024,UTTAR PRADESH,970043,827969,1798051,580786,470958,1051758
2024,UTTAR PRADESH,908929,794950,1703935,539178,469347,1008533
2024,UTTAR PRADESH,1076645,933547,2010304,595182,496750,1091952
2024,UTTAR PRADESH,1018787,874788,1893622,597123,489601,1086733
2024,UTTAR PRADESH,1030757,895334,1926167,611441,505420,1116876
2024,UTTAR PRADESH,980734,853187,1833961,633693,522269,1155967
2024,UTTAR PRADESH,1252608,1080385,2333143,695118,548458,1243585
2024,UTTAR PRADESH,992805,878377,1871224,655108,554689,1209810
2024,UTTAR PRADESH,917737,802163,1719979,611152,498328,1109492
2024,UTTAR PRADESH,936435,823871,1760367,605640,495562,1101263
2024,UTTAR PRADESH,1002277,909448,1911779,593056,505827,1098892
2024,UTTAR PRADESH,995481,884268,1879798,575405,474137,1049551
2024,UTTAR PRADESH,1247626,1097125,2344843,693701,604860,1298570
2024,UTTAR PRADESH,1163143,1026653,2189866,755975,619888,1375873
2024,UTTAR PRADESH,1149665,1024196,2173953,621389,514344,1135755
2024,UTTAR PRADESH,935629,853066,1788731,512992,523644,1036644
2024,UTTAR PRADESH,945042,853589,1798715,483495,493181,976679
2024,UTTAR PRADESH,967264,888289,1855602,507220,522956,1030179
2024,UTTAR PRADESH,973291,863452,1836748,466904,476399,943304
2024,UTTAR PRADESH,944124,807816,1751985,565161,466965,1032134
2024,UTTAR PRADESH,990084,844373,1834489,559713,470902,1030621
2024,UTTAR PRADESH,1069348,924173,1993616,656457,558606,1215081
2024,UTTAR PRADESH,887676,776996,1664794,486307,395721,882042
2024,UTTAR PRADESH,1008315,867518,1875912,601385,478412,1079818
2024,UTTAR PRADESH,1079605,930872,2010583,623144,503811,1126966
2024,UTTAR PRADESH,1138635,1023661,2162404,745347,634091,1379464
2024,UTTAR PRADESH,995945,845620,1841604,604823,510175,1115013
2024,UTTAR PRADESH,944968,804025,1749034,547212,496157,1043378
2024,UTTAR PRADESH,1044232,898315,1942597,578489,529242,1107741
2024,UTTAR PRADESH,1015692,896678,1912536,510636,497285,1007927
2024,UTTAR PRADESH,1126265,945075,2071536,553843,457779,1011627
2024,UTTAR PRADESH,990680,837241,1828159,510137,435947,946089
2024,UTTAR PRADESH,1014928,904279,1919282,693513,594850,1288381
2024,UTTAR PRADESH,1008401,920916,1929399,584095,555571,1139682
2024,UTTAR PRADESH,998212,915511,1913756,587381,589601,1176987
2024,UTTAR PRADESH,969904,869325,1839281,548281,507889,1056179
2024,UTTAR PRADESH,1010645,895325,1906032,545142,515624,1060767
2024,UTTAR PRADESH,1059012,921677,1980743,546446,499543,1046002
2024,UTTAR PRADESH,989112,854692,1843873,491158,460431,951592
2024,UTTAR PRADESH,1045433,916631,1962205,492721,526870,1019596
2024,UTTAR PRADESH,1013751,890995,1904843,539296,539161,1078468
2024,UTTAR PRADESH,1107305,968701,2076050,531893,556856,1088750
2024,UTTAR PRADESH,1058514,948475,2007065,575078,633635,1208722
2024,UTTAR PRADESH,1128197,973375,2101746,597330,554034,1151384
2024,UTTAR PRADESH,987072,889794,1876962,511471,568231,1079710
2024,UTTAR PRADESH,994633,882485,1877227,493288,547078,1040381
2024,UTTAR PRADESH,972958,852666,1825711,449964,492240,942209
2024,UTTAR PRADESH,964019,877066,1841110,479070,520363,999434
2024,UTTAR PRADESH,992507,879396,1871946,520964,527978,1048948
2024,UTTAR PRADESH,1110047,980515,2090637,580999,566439,1147461
2024,UTTAR PRADESH,952664,831681,1784412,447973,465725,913701
2024,UTTAR PRADESH,1045689,891243,1936995,520203,481764,1001968
2024,UTTAR PRADESH,1027947,950966,1979004,545616,553596,1099217
2024,UTTAR PRADESH,1019559,924135,1943763,523583,534822,1058406
2024,UTTAR PRADESH,1104931,983680,2088636,585180,565077,1150257
2024,UTTAR PRADESH,994784,855713,1850547,605206,511269,1116482
2024,UTTAR PRADESH,1085928,913797,1999861,636471,492018,1128503
2024,UTTAR PRADESH,1079362,960408,2039941,548519,533172,1081697
2024,UTTAR PRADESH,1002577,906802,1909448,579819,524075,1103900
2024,UTTAR PRADESH,943390,837307,1780728,533979,476113,1010097
2024,WEST BENGAL,1018633,952077,1970743,821530,794302,1615848
2024,WEST BENGAL,894029,884372,1778463,699761,714813,1414597
2024,WEST BENGAL,962386,927441,1889840,804457,773364,1577828
2024,WEST BENGAL,895247,881610,1776898,668192,651973,1320177
2024,WEST BENGAL,926140,865346,1791574,676618,687342,1363996
2024,WEST BENGAL,800147,763713,1563941,616675,618649,1235347
2024,WEST BENGAL,948348,915882,1864285,673325,741378,1414709
2024,WEST BENGAL,901703,882656,1784407,641417,724796,1366222
2024,WEST BENGAL,919408,888125,1807556,632057,734901,1366962
2024,WEST BENGAL,912975,876406,1789424,667491,715195,1382700
2024,WEST BENGAL,964587,925974,1890589,742309,796899,1539216
2024,WEST BENGAL,913551,849022,1762599,702679,713156,1415842
2024,WEST BENGAL,964987,912553,1877599,764102,767871,1531996
2024,WEST BENGAL,939596,901625,1841292,747913,739944,1487892
2024,WEST BENGAL,772280,739776,1512101,590105,547694,1137819
2024,WEST BENGAL,839212,861625,1700882,635056,619396,1254461
2024,WEST BENGAL,960962,946577,1907604,788383,739124,1527533
2024,WEST BENGAL,924922,880918,1805874,789096,732040,1521147
2024,WEST BENGAL,942073,903203,1845363,764921,712430,1477368
2024,WEST BENGAL,934595,883485,1818113,760261,730056,1490330
2024,WEST BENGAL,955389,926092,1881552,788006,736196,1524223
2024,WEST BENGAL,1007441,1026690,2034251,793327,766100,1559459
2024,WEST BENGAL,947832,902241,1850115,642406,596004,1238425
2024,WEST BENGAL,815601,690044,1505686,517109,438332,955466
2024,WEST BENGAL,911281,858653,1769973,668919,599926,1268854
2024,WEST BENGAL,886294,856037,1742388,703354,685946,1389319
2024,WEST BENGAL,974254,953951,1928256,746884,724935,1471838
2024,WEST BENGAL,927118,932921,1860103,752136,759787,1511948
2024,WEST BENGAL,955074,929906,1885001,775474,780181,1555661
2024,WEST BENGAL,950294,903031,1853363,777933,790761,1568705
2024,WEST BENGAL,924754,872896,1797658,757293,762099,1519392
2024,WEST BENGAL,987523,954773,1942313,780417,813689,1594113
2024,WEST BENGAL,892620,889796,1782435,743663,741891,1485558
2024,WEST BENGAL,910174,903002,1813205,734640,742717,1477374
2024,WEST BENGAL,925984,899622,1825625,720131,709139,1429273
2024,WEST BENGAL,902130,883007,1785138,725612,712194,1437806
2024,WEST BENGAL,892954,865525,1758481,768883,738067,1506951
2024,WEST BENGAL,915202,887989,1803240,742041,750396,1492448
2024,WEST BENGAL,931083,922228,1853336,756574,738143,1494727
2024,WEST BENGAL,904909,866928,1771875,678682,618288,1296975
